FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,PURPOSE_CALL,Motivi della chiamata,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2020,27,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2021,33,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2022,21,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2023,22,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2024,37,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2015,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2016,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2017,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2018,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2019,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2020,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2021,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2022,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2023,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2024,11,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2018,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2022,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2024,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2015,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2016,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2017,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2018,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2019,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2020,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2021,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2022,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2023,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2024,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2015,140,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2016,139,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2017,129,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2018,174,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2019,140,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2020,233,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2021,232,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2022,180,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2023,200,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2024,281,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2015,22,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2016,16,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2017,18,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2018,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2019,28,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2020,35,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2021,28,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2022,31,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2023,36,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2024,37,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2015,118,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2016,123,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2017,111,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2018,151,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2019,112,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2020,198,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2021,204,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2022,149,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2023,164,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2024,244,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,WORLD,Mondo,2024,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,IT,Italia,2024,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2015,143,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2016,140,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2017,130,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2018,178,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2019,143,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2020,240,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2021,238,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2022,183,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2023,205,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2024,293,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2015,22,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2016,16,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2017,18,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2018,24,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2019,28,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2020,35,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2021,28,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2022,32,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2023,36,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2024,38,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2015,121,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2016,124,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2017,112,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2018,154,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2019,115,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2020,205,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2021,210,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2022,151,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2023,169,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2024,255,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2020,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2020,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2020,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2020,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2015,11,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2016,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2017,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2018,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2019,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2020,12,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2021,11,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2022,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2023,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2024,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2015,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2017,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2018,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2021,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2015,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2016,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2017,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2018,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2019,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2020,12,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2021,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2022,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2023,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2024,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2015,27,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2016,39,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2017,29,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2018,24,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2019,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2020,40,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2021,30,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2022,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2023,36,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2024,30,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2015,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2016,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2017,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2018,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2019,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2020,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2021,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2022,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2023,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2024,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2015,25,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2016,34,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2017,27,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2018,22,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2019,18,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2020,38,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2021,27,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2022,21,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2023,33,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2024,29,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,WORLD,Mondo,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,IT,Italia,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2015,38,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2016,52,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2017,38,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2018,30,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2019,27,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2020,52,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2021,41,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2022,28,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2023,47,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2024,35,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2015,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2016,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2017,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2018,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2019,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2020,2,
