FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,NATIONALITY,Nazionalità,OUTCOME_CALL,Esito della telefonata,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2024,340,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2015,93,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2016,84,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2017,78,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2018,70,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2019,74,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2020,81,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2021,81,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2022,79,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2023,78,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2024,127,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2015,8,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2016,16,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2017,13,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2018,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2019,17,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2020,24,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2021,30,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2022,28,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2023,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2024,31,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2015,101,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2016,100,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2017,91,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2018,90,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2019,91,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2020,105,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2021,111,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2022,107,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2023,101,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2024,158,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2017,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2015,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2018,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2019,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2020,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2023,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2015,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2018,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2019,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2023,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2015,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2017,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2018,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2019,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2020,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2023,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2015,1669,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2016,1413,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2017,1211,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2018,1473,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2019,1297,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2020,1800,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2021,1702,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2022,1194,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2023,1578,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TRANSF_SER,Trasferito servizio,2024,2399,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2015,392,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2016,315,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2017,360,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2018,729,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2019,731,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2020,763,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2021,1004,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2022,1073,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,1232,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,1419,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2015,2061,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2016,1728,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2017,1571,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2018,2202,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2019,2028,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2020,2563,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2021,2706,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2022,2267,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2023,2810,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,ALL_VAL,Chiamate valide,2024,3818,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2015,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2016,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2017,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2019,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2023,6,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2015,18,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2016,24,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2017,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2018,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2019,16,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2020,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2022,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,126,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,284,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2015,18,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2016,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2017,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2018,17,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2019,15,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2020,10,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,139,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,311,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2015,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2016,26,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2017,25,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2018,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2019,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2020,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2021,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2022,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,145,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2024,326,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,NRP,Non Indicato,NOTRANSF_SER,Non trasferito servizio,2023,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,NRP,Non Indicato,ALL_VAL,Chiamate valide,2023,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2015,116,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2016,50,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2017,59,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2018,69,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2019,74,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2020,66,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2021,53,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2022,38,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2023,82,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2024,148,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2015,50,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2016,25,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2017,55,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2018,102,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2019,78,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2020,87,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2021,107,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2022,144,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,148,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,165,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2015,166,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2016,75,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2017,114,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2018,171,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2019,152,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2020,153,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2021,160,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2022,182,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,230,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,313,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2019,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2023,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2024,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2015,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2016,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2019,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,20,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2024,48,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2015,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2016,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2019,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,21,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2024,55,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2015,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2016,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2019,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,22,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2024,56,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2015,3,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2016,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2017,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2019,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2021,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2022,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2023,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2024,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2016,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2017,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2019,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2020,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2021,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2015,3,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2016,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2017,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2019,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2020,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2021,2,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2022,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2023,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2024,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2023,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2024,1,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,M,Maschi,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2023,1,
