FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,NATIONALITY,Nazionalità,KNOWLEDGE_1522,Modalità di conoscenza del 1522,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2023,97,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2024,20,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2021,33,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2022,104,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,CHAT,Chat di amici e conoscenti,2021,10,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,CHAT,Chat di amici e conoscenti,2022,19,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2015,144,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2016,168,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2017,172,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2018,286,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2019,287,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2020,218,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2021,337,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2022,348,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_REL,Parente,2023,81,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_REL,Parente,2024,30,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_FRACQ,Amico/conoscente,2023,290,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_FRACQ,Amico/conoscente,2024,242,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2015,182,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2016,210,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2017,188,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2018,255,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2019,298,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2020,215,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2021,301,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2022,289,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2023,70,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2024,70,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2015,60,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2016,79,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2017,63,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2018,40,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2019,51,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2020,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2021,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2022,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,HEALTH_SERV,Strutture sanitarie,2023,77,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,HEALTH_SERV,Strutture sanitarie,2024,71,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,FAM_COUNS,Consultorio,2023,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,FAM_COUNS,Consultorio,2024,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,313,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,307,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,SOC_SERV,Servizi sociali,2023,42,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,SOC_SERV,Servizi sociali,2024,28,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,FAM_DOC,Medico di famiglia,2023,10,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,FAM_DOC,Medico di famiglia,2024,6,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PLACEW,Luogo di culto,2023,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PLACEW,Luogo di culto,2024,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,SCHOOL,Scuola,2023,8,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,SCHOOL,Scuola,2024,6,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PSYC,Psicologo/a psichiatra,2023,40,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,PSYC,Psicologo/a psichiatra,2024,35,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2015,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2016,15,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2017,17,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2018,27,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2019,40,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2020,61,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2021,125,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2022,137,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2023,201,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2024,81,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2015,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2016,7,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2017,9,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2018,13,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2019,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2020,10,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2021,99,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2022,79,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2015,52,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2016,41,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2017,78,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2018,128,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2019,86,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2020,75,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2021,211,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2022,316,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2023,2919,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2024,1998,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2015,1944,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2016,1717,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2017,1836,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2018,2205,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2019,1895,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2020,3371,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2021,3697,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2022,2400,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2023,781,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2024,734,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2015,4049,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2016,3638,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2017,3521,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2018,4910,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2019,4820,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2020,6106,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2021,6457,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2022,5886,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2023,8445,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2024,10408,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2015,4,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2016,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2017,4,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2018,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2019,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2020,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2021,8,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2022,8,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2023,42,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2024,300,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RADIO,Radio,2015,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RADIO,Radio,2018,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RADIO,Radio,2019,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RADIO,Radio,2023,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2015,113,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2016,70,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2017,44,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2018,75,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2019,65,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2020,80,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2021,39,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2022,34,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2023,37,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2024,70,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2015,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2016,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2017,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2018,7,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2019,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2020,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2021,6,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2022,11,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2023,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2015,48,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2016,63,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2017,56,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2018,82,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2019,139,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2020,94,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2021,92,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2022,155,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2023,169,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2024,168,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOCIALMEDIA,Social media,2021,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOCIALMEDIA,Social media,2022,4,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOCIALMEDIA,Social media,2023,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOCIALMEDIA,Social media,2024,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2021,7,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2022,16,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,CHAT,Chat di amici e conoscenti,2022,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2015,24,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2016,34,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2017,28,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2018,51,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2019,38,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2020,39,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2021,45,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2022,62,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_REL,Parente,2023,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_REL,Parente,2024,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_FRACQ,Amico/conoscente,2023,47,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_FRACQ,Amico/conoscente,2024,42,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2015,28,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2016,39,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2017,29,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2018,41,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2019,51,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2020,20,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2021,41,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2022,51,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2023,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2024,13,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2015,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2016,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2017,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2018,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2019,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,HEALTH_SERV,Strutture sanitarie,2023,12,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,HEALTH_SERV,Strutture sanitarie,2024,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_COUNS,Consultorio,2024,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,40,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,31,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOC_SERV,Servizi sociali,2023,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOC_SERV,Servizi sociali,2024,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_DOC,Medico di famiglia,2023,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_DOC,Medico di famiglia,2024,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PLACEW,Luogo di culto,2023,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SCHOOL,Scuola,2023,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SCHOOL,Scuola,2024,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PSYC,Psicologo/a psichiatra,2023,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PSYC,Psicologo/a psichiatra,2024,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2016,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2017,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2018,4,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2019,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2020,7,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2021,16,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2022,15,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2023,12,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2024,12,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2016,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2018,2,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2019,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2020,1,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2021,14,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2022,4,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2015,3,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2016,4,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2017,11,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2018,8,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2019,5,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2020,8,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2021,18,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2022,21,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2023,182,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2024,137,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2015,142,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2016,119,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2017,155,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2018,157,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2019,124,
