FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,PURPOSE_CALL,Motivi della chiamata,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,8,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,18,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,12,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2020,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2021,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2015,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2016,5,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2017,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2018,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2019,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2020,4,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2021,5,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2023,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2024,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,EMERGENCY,Emergenza,2016,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,EMERGENCY,Emergenza,2018,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,24,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,18,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,15,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,18,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,15,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,36,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,28,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,10,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,28,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,20,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,40,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,50,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,50,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,56,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,54,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,59,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,109,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,74,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,97,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,161,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,322,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,319,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,325,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,457,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,470,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,738,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,830,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,688,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,773,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,1092,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2015,112,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2016,94,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2017,98,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2018,89,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2019,78,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2020,153,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2021,199,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2022,99,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2023,144,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2024,140,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2015,6,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2016,5,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2017,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2018,12,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2019,9,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2020,6,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2021,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,480,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,468,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,475,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,614,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,611,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,956,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,1141,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,861,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,1014,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,1393,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,8,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,15,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT_VIOL,Segnalazione di un caso di violenza,2024,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2023,5,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2024,4,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,14,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,23,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,50,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,54,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,56,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,61,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,59,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,71,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,122,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,76,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,105,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,168,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,333,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,327,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,331,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,468,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,478,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,756,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,839,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,696,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,799,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,1119,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2020,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2021,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2015,115,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2016,99,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2017,101,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2018,90,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2019,80,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2020,157,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2021,204,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2022,99,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2023,147,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2024,145,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2015,6,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2016,6,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2017,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2018,13,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2019,9,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2020,6,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2021,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2023,5,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2024,4,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,504,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,486,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,490,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,632,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,626,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,992,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,1169,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,871,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,1056,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,1436,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,3,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,3,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,3,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,4,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,7,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,3,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,3,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2018,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2020,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2021,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2022,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,6,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,4,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,5,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,10,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,4,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,4,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,8,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,13,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,9,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,11,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,6,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,14,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,17,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,9,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,15,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,38,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,72,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,89,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,79,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,100,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,93,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,126,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,117,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,103,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,130,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,193,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2015,23,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2016,16,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2017,16,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2018,14,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2019,6,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2020,21,,
A,Annuale,ITD4,Friuli-Venezia Giulia,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2021,34,,
