FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,TYPE_VIOLENCE,Tipo_di_violenza,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,17,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2016,14,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2017,12,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2018,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2019,8,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2020,22,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,18,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,14,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,4,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,40,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,36,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,46,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,52,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,32,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,59,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,44,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,51,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,27,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,23,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,1009,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,1058,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,872,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,1195,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,1145,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,1797,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,2044,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,1552,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,1875,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,2005,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,PHY,Violenza fisica,2023,16,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,PHY,Violenza fisica,2024,5,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,PHYVIOL,Violenza psicologica,2023,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,PHYVIOL,Violenza psicologica,2024,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,STLK,Atti persecutori/ stalking,2023,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2024,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2021,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,34,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,27,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2021,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,53,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,35,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2015,479,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2016,498,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2017,381,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2018,546,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2019,504,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2020,925,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2021,983,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2022,742,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2023,937,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2024,963,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2015,34,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2016,54,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2017,46,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2018,64,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2019,68,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2020,134,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2021,204,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2022,106,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2023,92,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2024,69,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2015,49,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2016,46,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2017,52,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2018,48,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2019,52,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2020,48,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2021,122,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2022,94,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2023,20,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2024,20,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2016,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2017,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2018,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2019,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2020,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2021,13,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2022,7,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2023,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2024,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2023,4,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2024,5,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,EXPLOI_PROST,Sfruttamento della prostituzione,2023,4,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,EXPLOI_PROST,Sfruttamento della prostituzione,2024,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2015,404,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2016,423,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2017,345,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2018,491,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2019,497,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2020,643,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2021,686,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2022,548,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2023,676,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2024,763,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2015,18,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2016,24,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2017,17,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2018,15,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2019,16,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2020,24,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2021,23,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2022,24,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2023,8,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2024,18,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2023,157,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2024,190,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2023,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2024,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,FMARR,Matrimonio forzato,2024,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,OTH,Altro,2023,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,OTH,Altro,2024,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,19,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,15,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,15,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,10,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,25,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,21,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,14,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,4,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,42,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,40,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,48,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,56,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,33,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,64,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,52,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,52,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,61,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,50,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,1045,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,1101,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,905,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,1232,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,1182,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,1869,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,2104,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,1587,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,1975,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,2092,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2015,18,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2016,14,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2017,9,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2018,19,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2019,10,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2020,34,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2021,24,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2022,13,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2023,15,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2024,42,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2015,6,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2016,8,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2017,12,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2018,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2019,5,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2020,11,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2021,15,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2022,8,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2024,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2015,9,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2016,8,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2017,5,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2018,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2019,2,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2020,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2021,5,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2022,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2023,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2024,3,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2017,2,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2018,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2019,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2021,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2015,32,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2016,28,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2017,19,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2018,29,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2019,20,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2020,29,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2021,30,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2022,8,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2023,23,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2024,27,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2017,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2019,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2021,6,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2023,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2023,14,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2024,7,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2015,3,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2016,3,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2018,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2019,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2020,3,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2022,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,5,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,5,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,3,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,1,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,3,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,4,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,73,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,66,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,52,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,62,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,43,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,82,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,84,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,38,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,54,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,80,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2015,927,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2016,860,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2017,797,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2018,1006,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2019,846,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2020,1502,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2021,1464,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2022,1039,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2023,1223,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2024,1361,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2015,58,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2016,70,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2017,78,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2018,66,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2019,82,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2020,169,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2021,218,,
A,Annuale,ITF,Sud,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2022,118,,
