FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2018,40,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2019,9,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2020,91,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2021,437,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2022,499,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2023,1347,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2024,851,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2015,56,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2016,54,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2017,72,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2018,92,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2019,99,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2020,268,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2021,422,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2022,249,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2023,335,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2024,288,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2015,514,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2016,510,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2017,517,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2018,607,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2019,690,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2020,1121,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2021,1347,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2022,1153,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2023,1473,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2024,1150,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2015,1444,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2016,1432,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2017,1401,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2018,1535,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2019,1635,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2020,2170,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2021,2089,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2022,1872,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2023,2593,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2024,2064,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2015,2094,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2016,2141,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2017,2038,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2018,2287,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2019,2227,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2020,2840,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2021,2479,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2022,2422,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2023,3118,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2024,2526,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2015,1697,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2016,1790,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2017,1605,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2018,2170,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2019,1805,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2020,2419,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2021,2330,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2022,2105,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2023,2592,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2024,2253,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2015,916,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2016,921,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2017,835,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2018,1036,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2019,882,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2020,1373,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2021,1319,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2022,1092,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2023,985,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2024,831,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2015,724,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2016,737,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2017,663,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2018,796,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2019,639,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2020,1285,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2021,1367,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2022,913,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2023,1477,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2024,1306,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2015,8082,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2016,8125,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2017,8085,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2018,9602,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2019,8647,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2020,15708,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2021,16272,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2022,11909,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2023,16283,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2024,17631,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,594,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,477,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,873,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,1039,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,661,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,4141,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,4482,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,1604,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,2363,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,6362,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2015,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2020,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2021,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2022,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2023,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2024,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2016,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2017,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2018,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2019,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2020,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2021,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2022,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2023,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2024,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2015,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2016,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2017,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2018,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2019,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2020,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2021,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2022,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2023,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2024,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2015,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2016,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2017,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2018,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2019,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2020,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2021,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2022,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2023,19,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2024,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2015,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2016,19,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2017,16,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2018,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2019,17,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2020,19,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2021,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2022,12,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2023,16,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2024,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2015,32,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2016,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2017,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2018,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2019,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2020,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2021,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2022,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2023,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2024,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2015,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2016,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2017,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2018,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2019,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2020,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2021,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2022,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2023,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2024,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2015,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2016,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2017,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2018,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2019,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2020,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2021,12,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2022,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2023,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2024,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2015,72,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2016,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2017,71,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2018,61,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2019,56,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2020,102,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2021,103,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2022,51,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2023,96,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2024,90,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,24,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,31,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2023,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2024,32,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2015,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2016,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2017,30,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2018,12,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2019,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2020,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2021,77,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2022,93,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2023,227,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2024,149,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2015,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2016,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2017,18,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2018,21,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2019,26,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2020,47,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2021,85,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2022,57,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2023,62,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2024,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2015,149,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2016,171,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2017,155,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2018,171,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2019,201,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2020,281,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2021,296,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2022,325,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2023,377,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2024,341,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2015,382,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2016,420,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2017,392,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2018,370,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2019,413,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2020,575,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2021,518,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2022,501,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2023,612,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2024,594,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2015,557,,
