FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,SEXUAL_ORIENTATION,Orientamento sessuale,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,1,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,4,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,3,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,4,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,752,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,802,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,498,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,438,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,393,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,549,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,459,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,519,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,573,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,522,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,502,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,443,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,394,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,553,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,460,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,526,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,583,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,527,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,752,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,802,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,1,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,21,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,15,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,7,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,8,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,10,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,9,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,7,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,8,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,10,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,12,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,7,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,8,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,10,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,9,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,7,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,8,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,10,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,13,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,21,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,15,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,1,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,2,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,91,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,132,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,86,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,58,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,31,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,37,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,68,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,67,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,90,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,88,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,86,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,58,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,31,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,38,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,68,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,67,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,90,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,90,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,91,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,132,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,2,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,2,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,1,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,1,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,2,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,112,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,149,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,93,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,66,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,41,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,46,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,75,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,75,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,100,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,100,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,93,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,66,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,41,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,47,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,75,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,75,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,100,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,103,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,112,,
A,Annuale,ITF2,Molise,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,149,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,6,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2016,1,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,1,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,5,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,4,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,3,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2015,2,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,1,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,9,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,1,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,3,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,351,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,477,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,239,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,158,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,161,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,224,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,213,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,249,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,244,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,243,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,246,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,159,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,162,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,224,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,213,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,259,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,249,,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,248,,
