FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2018,468,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2019,414,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2020,494,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2021,425,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2022,401,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2023,573,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2024,682,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2015,308,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2016,283,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2017,270,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2018,297,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2019,241,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2020,491,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2021,463,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2022,330,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2023,358,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2024,398,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2015,53,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2016,80,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2017,86,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2018,63,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2019,39,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2020,1145,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2021,1382,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2022,580,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2023,1216,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2024,751,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,415,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,295,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,368,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,456,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,460,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,712,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,852,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,920,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,1292,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,1014,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2015,8082,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2016,8125,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2017,8085,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2018,9602,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2019,8647,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2020,15708,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2021,16272,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2022,11909,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2023,16283,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2024,17631,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2015,29,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2016,32,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2017,26,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2018,28,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2019,24,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2020,42,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2021,55,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2022,27,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2023,56,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2024,53,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2019,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,26,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,29,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,21,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,24,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,22,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,35,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,20,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,22,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,22,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2015,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2017,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2018,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2019,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2020,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2021,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2022,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2023,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2024,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2015,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2016,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2017,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2018,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2019,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2020,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2021,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2023,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2024,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2015,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2016,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2017,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2020,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2021,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2022,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2023,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2024,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2015,72,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2016,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2017,71,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2018,61,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2019,56,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2020,102,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2021,103,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2022,51,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2023,96,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2024,90,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2015,625,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2016,727,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2017,688,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2018,788,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2019,822,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2020,1356,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2021,1476,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2022,1274,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2023,1525,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2024,2066,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,243,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,234,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,218,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,225,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2019,234,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,310,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,295,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2022,229,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,301,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,379,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,927,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,1028,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,908,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,1009,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,841,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,1420,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,1261,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,951,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,1130,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,1429,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2015,109,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2016,107,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2017,113,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2018,133,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2019,134,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2020,126,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2021,95,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2022,112,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2023,162,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2024,193,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2015,85,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2016,73,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2017,74,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2018,91,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2019,62,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2020,120,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2021,86,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2022,85,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2023,75,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2024,100,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2015,17,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2016,16,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2017,22,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2018,17,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2019,12,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2020,176,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2021,268,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2022,101,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2023,191,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2024,168,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,71,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,28,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,52,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,57,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,54,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,51,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,42,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2015,2077,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2016,2213,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2017,2075,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2018,2320,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2019,2159,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2020,3572,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2021,3532,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2022,2794,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2023,3384,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2024,4335,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,SIN,Celibe/nubile,2023,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,SIN,Celibe/nubile,2024,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,DIV2,Divorziato da matrimonio/unione civile,2023,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non indicato,2023,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non indicato,2024,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,50,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,39,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2023,70,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2024,50,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2015,654,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2016,759,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2017,714,,
