FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPES_USERS,Tipologia di utenza,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2016,4207,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2017,3769,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2018,4798,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2019,4527,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2020,5979,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2021,5818,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2022,5467,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2023,7692,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2024,10475,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2015,4799,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2016,4626,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2017,4237,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2018,5289,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2019,5025,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2020,6624,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2021,6396,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2022,6091,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2023,8665,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2024,11658,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2015,310,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2016,304,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2017,345,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2018,398,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2019,405,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2020,518,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2021,398,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2022,470,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2023,290,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2024,300,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2015,3878,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2016,3677,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2017,3375,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2018,4385,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2019,4241,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2020,5597,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2021,5404,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2022,5110,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2023,5838,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2024,7582,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2023,28,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2024,15,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2015,4188,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2016,3981,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2017,3720,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2018,4783,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2019,4646,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2020,6115,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2021,5802,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2022,5580,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2023,6156,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2024,7897,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2015,19,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2016,25,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2017,37,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2018,43,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2019,49,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2020,39,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2021,66,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2022,85,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2023,299,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2024,325,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2015,27,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2016,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2017,39,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2018,56,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2019,56,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2020,58,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2021,51,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2022,51,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2023,604,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2024,840,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,NRP,Non indicato,WORLD,Mondo,2023,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,NRP,Non indicato,WORLD,Mondo,2024,4,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2015,46,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2016,67,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2017,76,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2018,99,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2019,105,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2020,97,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2021,117,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2022,136,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2023,908,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2024,1169,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2015,89,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2016,83,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2017,79,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2018,39,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2019,39,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2020,78,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2021,102,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2022,58,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2023,195,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2024,262,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2015,403,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2016,413,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2017,266,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2018,261,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2019,182,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2020,275,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2021,322,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2022,255,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2023,661,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2024,918,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,NRP,Non indicato,WORLD,Mondo,2023,8,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,NRP,Non indicato,WORLD,Mondo,2024,11,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2015,492,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2016,496,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2017,345,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2018,300,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2019,221,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2020,353,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2021,424,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2022,313,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2023,864,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2024,1191,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2015,15,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2016,7,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2017,7,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2018,11,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2019,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2020,10,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2021,12,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2022,11,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2023,142,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2024,251,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2015,58,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2016,75,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2017,89,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2018,96,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2019,48,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2020,49,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2021,41,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2022,51,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2023,540,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2024,1130,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,1,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,12,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2015,73,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2016,82,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2017,96,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2018,107,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2019,53,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2020,59,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2021,53,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2022,62,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2023,683,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2024,1393,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,MISSING,Valore mancante,M,Maschi,WORLD,Mondo,2023,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,MISSING,Valore mancante,M,Maschi,WORLD,Mondo,2024,3,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,MISSING,Valore mancante,F,Femmine,WORLD,Mondo,2023,49,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,MISSING,Valore mancante,F,Femmine,WORLD,Mondo,2024,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2023,54,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2024,8,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2015,149,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2016,144,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2017,176,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2018,136,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2019,150,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2020,171,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2021,165,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2022,163,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2023,239,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2024,299,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2015,1365,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2016,1319,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2017,1107,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2018,1418,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2019,1346,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2020,1699,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2021,1615,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2022,1505,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2023,2156,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2024,2734,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,8,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,11,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2015,1514,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2016,1463,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2017,1283,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2018,1554,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2019,1496,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2020,1870,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2021,1780,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2022,1668,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2023,2403,,
