FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,Y_PRESENCE_DISABILITY,Presenza di disabilità,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,9,Totale,2023,8665,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,9,Totale,2024,11658,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2015,117,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2016,119,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2017,147,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2018,125,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2019,144,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2020,136,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2021,104,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2022,73,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2023,28,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,0,No,2024,47,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2015,5,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2016,6,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2017,13,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2018,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2019,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2020,7,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2021,8,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2022,7,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2023,15,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,1,Si,2024,10,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,27,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,19,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,16,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2018,8,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2019,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2020,28,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,53,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,83,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,196,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,242,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2015,149,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2016,144,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2017,176,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2018,136,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2019,150,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2020,171,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2021,165,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2022,163,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2023,239,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,9,Totale,2024,299,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2015,1165,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2016,1182,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2017,1004,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2018,1376,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2019,1299,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2020,1352,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2021,970,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2022,889,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2023,480,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,0,No,2024,907,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2015,34,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2016,27,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2017,34,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2018,23,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2019,30,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2020,99,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2021,174,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2022,78,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2023,402,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,1,Si,2024,99,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2015,166,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2016,110,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2017,69,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2018,19,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2019,17,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2020,248,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2021,471,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2022,538,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2023,1274,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2024,1728,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2015,1365,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2016,1319,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2017,1107,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2018,1418,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2019,1346,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2020,1699,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2021,1615,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2022,1505,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2023,2156,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,9,Totale,2024,2734,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,0,No,2024,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,1,Si,2023,5,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,1,Si,2024,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2023,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2024,7,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2023,8,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2024,11,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2015,1282,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2016,1301,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2017,1151,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2018,1501,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2019,1443,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2020,1488,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2021,1074,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2022,962,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2023,508,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,0,No,2024,955,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2015,39,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2016,33,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2017,47,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2018,26,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2019,33,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2020,106,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2021,182,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2022,85,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2023,422,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,1,Si,2024,112,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,193,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,129,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,85,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2018,27,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,20,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,276,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,524,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,621,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,1473,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,1977,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2015,1514,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2016,1463,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2017,1283,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2018,1554,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2019,1496,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2020,1870,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2021,1780,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2022,1668,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2023,2403,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,T,Totale,9,Totale,2024,3044,,
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2015,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2017,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2018,3,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2019,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2020,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2021,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,0,No,2024,3,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,1,Si,2021,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,10,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,3,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2015,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2016,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2017,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2018,3,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2019,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2020,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2021,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2022,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2023,10,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,M,Maschi,9,Totale,2024,6,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2015,13,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2016,16,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2017,15,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2018,19,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2019,12,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2020,17,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2021,6,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2022,12,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2023,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,0,No,2024,15,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,1,Si,2020,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,1,Si,2023,5,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,1,Si,2024,5,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2015,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2016,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2017,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2019,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2020,6,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2021,7,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2022,10,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2023,24,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,2,Non indicato,2024,40,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2015,17,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2016,17,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2017,16,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2018,19,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2019,13,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2020,25,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2021,13,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2022,22,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2023,30,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,F,Femmine,9,Totale,2024,60,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2015,15,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2016,16,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2017,16,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2018,22,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2019,14,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2020,21,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2021,7,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2022,12,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2023,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,0,No,2024,18,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,1,Si,2020,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,1,Si,2021,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,1,Si,2023,5,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,1,Si,2024,5,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,4,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,2,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,1,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,6,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,9,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,14,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,34,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,43,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2015,19,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2016,18,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2017,17,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2018,22,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2019,15,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2020,29,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2021,17,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2022,26,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2023,40,,"
"A,Annuale,ITC2,'Valle d""'Aosta / Vallée d""'Aoste',USERS,Utenti del 1522,T,Totale,9,Totale,2024,66,,"
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2015,37,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2016,28,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2017,28,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2018,41,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2019,38,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2020,48,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2021,28,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2022,24,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2023,9,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,0,No,2024,15,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2015,3,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2016,1,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2018,2,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2020,6,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2021,5,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2023,6,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,1,Si,2024,2,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,7,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,2,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,1,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2018,1,,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2019,1,,
