FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,COMP_REASWITHDRAWAL,Denucia_motivo_ritiro,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,40,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,67,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,68,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,47,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2023,53,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2024,50,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2017,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2018,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2023,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2024,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,147,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,147,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,122,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,143,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,150,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,210,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,214,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,176,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2023,176,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2024,197,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,30,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,17,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,15,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,14,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,75,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,50,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,9,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,190,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,193,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,169,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,194,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,215,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,359,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,340,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,247,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,274,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,275,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2016,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2017,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2018,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2020,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,6,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2022,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2023,6,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2024,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2017,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,15,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2018,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,15,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2015,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2021,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2024,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,12,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,6,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,23,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,42,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,108,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,118,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,126,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,144,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,136,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,118,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,194,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,123,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2023,157,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2024,131,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,50,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2017,24,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2018,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,21,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,28,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,27,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2023,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2024,36,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,537,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,563,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,506,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,550,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,492,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,728,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,763,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,626,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2023,622,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2024,838,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2017,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2018,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2020,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,17,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,74,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,65,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,45,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,46,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,63,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,63,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,51,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,235,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,195,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,56,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,721,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,777,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,721,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,784,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,700,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,1117,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,1197,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,845,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,882,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,1088,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT,Denuncia,2023,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2023,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2024,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2023,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,17,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,111,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,122,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,128,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,149,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,136,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,123,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,200,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,125,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2023,166,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2024,136,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,50,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2017,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2018,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,21,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,28,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,27,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2023,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2024,36,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,552,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,582,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,520,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,566,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,505,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,753,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,785,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,636,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2023,640,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2024,858,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,77,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,68,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,52,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,47,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,65,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,65,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,54,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,247,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,201,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,60,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,747,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,802,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,740,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,807,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,716,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,1159,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,1232,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,861,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,920,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,1130,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2016,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2017,1,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2018,4,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2020,3,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,4,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2022,1,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2023,5,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2024,5,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,11,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,11,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,8,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2018,12,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,8,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,18,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,15,,
