territorio,sesso,imput_affermazione,grado_accordo,percentuale
trento,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.7
trento,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,8.0
trento,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,10.5
trento,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,70.9
trento,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,9.9
trento,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,4.2
trento,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,12.7
trento,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,12.1
trento,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,63.8
trento,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,7.2
trento,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.3
trento,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,8.3
trento,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,30.6
trento,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,51.5
trento,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,9.3
veneto,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,7.0
veneto,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,14.0
veneto,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,23.1
veneto,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,49.2
veneto,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,6.8
veneto,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,15.3
veneto,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,27.8
veneto,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,15.2
veneto,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,32.2
veneto,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,9.4
veneto,maschi,Le donne serie non vengono violentate,molto_d_accordo,2.4
veneto,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,2.9
veneto,maschi,Le donne serie non vengono violentate,poco_d_accordo,12.0
veneto,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,74.1
veneto,maschi,Le donne serie non vengono violentate,non_risponde,8.7
veneto,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.8
veneto,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.2
veneto,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,4.9
veneto,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,84.7
veneto,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,8.4
veneto,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,1.9
veneto,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,6.8
veneto,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,12.9
veneto,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,65.8
veneto,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,12.6
veneto,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,5.7
veneto,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,10.5
veneto,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,11.1
veneto,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,64.4
veneto,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,8.2
veneto,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,3.2
veneto,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,10.1
veneto,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,30.0
veneto,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,44.3
veneto,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,12.4
veneto,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,8.4
veneto,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,21.1
veneto,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,16.3
veneto,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,50.6
veneto,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,3.5
veneto,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,15.5
veneto,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,26.3
veneto,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,21.2
veneto,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,30.5
veneto,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,6.4
veneto,femmine,Le donne serie non vengono violentate,molto_d_accordo,2.5
veneto,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,5.0
veneto,femmine,Le donne serie non vengono violentate,poco_d_accordo,7.2
veneto,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,81.2
veneto,femmine,Le donne serie non vengono violentate,non_risponde,4.1
veneto,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.2
veneto,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,2.3
veneto,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,5.0
veneto,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,88.6
veneto,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,3.9
veneto,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,1.7
veneto,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,3.5
veneto,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,13.4
veneto,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,71.6
veneto,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,9.8
veneto,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,5.1
veneto,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,12.2
veneto,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,11.6
veneto,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,66.1
veneto,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,5.1
veneto,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,1.2
veneto,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,5.7
veneto,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,29.4
veneto,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,53.7
veneto,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,9.9
friuli venezia giulia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,2.9
friuli venezia giulia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,22.8
friuli venezia giulia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,28.8
friuli venezia giulia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,43.9
friuli venezia giulia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,1.7
friuli venezia giulia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,13.9
friuli venezia giulia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,36.5
friuli venezia giulia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,21.3
friuli venezia giulia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,21.6
friuli venezia giulia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,6.6
friuli venezia giulia,maschi,Le donne serie non vengono violentate,molto_d_accordo,2.1
friuli venezia giulia,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,4.5
friuli venezia giulia,maschi,Le donne serie non vengono violentate,poco_d_accordo,17.5
friuli venezia giulia,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,69.6
friuli venezia giulia,maschi,Le donne serie non vengono violentate,non_risponde,6.3
friuli venezia giulia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.3
friuli venezia giulia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,0.0
friuli venezia giulia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,6.3
friuli venezia giulia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,88.6
friuli venezia giulia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,3.8
friuli venezia giulia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,2.6
friuli venezia giulia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,4.1
friuli venezia giulia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,20.2
friuli venezia giulia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,64.5
friuli venezia giulia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,8.6
friuli venezia giulia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,3.6
friuli venezia giulia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,11.5
friuli venezia giulia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,20.9
friuli venezia giulia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,59.6
friuli venezia giulia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,4.4
